"","Timestamp","Machine","Temperature","Pressure","PartLength","PartResistance"
"102",2022-03-08 00:08:25,1,303,100,48.6149047389779,6.27044412473621
"103",2022-03-08 00:08:30,1,303,100,48.0913613717085,6.14022825485772
"104",2022-03-08 00:08:35,1,303,100,50.0305701355862,6.51417134910349
"105",2022-03-08 00:08:40,1,303,100,49.0915505428506,5.62427230619205
"106",2022-03-08 00:08:45,1,303,100,48.988229740232,6.20528529550653
"107",2022-03-08 00:08:50,1,303,100,49.1476987825514,6.4023573336963
"108",2022-03-08 00:08:55,1,303,100,48.7569790222885,5.83883100561152
"109",2022-03-08 00:09:00,1,303,100,49.0581801430571,6.21047392638327
"110",2022-03-08 00:09:05,1,303,100,48.7430899438837,6.30022910538029
"111",2022-03-08 00:09:10,1,303,100,49.6570307995714,6.11456876954566
"112",2022-03-08 00:09:15,1,303,100,49.248657081647,6.40303053484451
"113",2022-03-08 00:09:20,1,303,100,49.2172042114413,6.29895331366345
"114",2022-03-08 00:09:25,1,303,100,50.3033516493191,5.80240112576709
"115",2022-03-08 00:09:30,1,303,100,48.8391078650735,6.18659284844768
"116",2022-03-08 00:09:35,1,303,100,48.572125855279,5.65563307947693
"117",2022-03-08 00:09:40,1,303,100,49.6822491710363,6.01594106789932
"118",2022-03-08 00:09:45,1,303,100,49.3903035012542,5.78497589056518
"119",2022-03-08 00:09:50,1,303,100,49.9509926423016,6.1832281375721
"120",2022-03-08 00:09:55,1,303,100,49.7430671976688,5.83121998308058
"121",2022-03-08 00:10:00,1,303,100,49.3404732171206,6.0600031460689
"122",2022-03-08 00:10:05,1,303,100,48.6220576516967,5.92160535085638
"123",2022-03-08 00:10:10,1,303,100,48.7792117704962,5.97702691164035
"124",2022-03-08 00:10:15,1,303,100,47.7620049897977,6.26549691922959
"125",2022-03-08 00:10:20,1,303,100,49.0558008964198,5.97022969122282
"126",2022-03-08 00:10:25,1,303,100,49.7019485066314,6.22023125493686
"127",2022-03-08 00:10:30,1,303,100,49.5206372832527,6.33289834587681
"128",2022-03-08 00:10:35,1,303,100,49.4838323440075,6.07143865298662
"129",2022-03-08 00:10:40,1,303,100,48.6725593119597,5.76564131123977
"130",2022-03-08 00:10:45,1,303,100,48.3237787252911,6.26153212869904
"131",2022-03-08 00:10:50,1,303,100,49.0954692308979,6.12493338920756
"132",2022-03-08 00:10:55,1,303,100,49.1918390305475,5.99084215179271
"133",2022-03-08 00:11:00,1,303,100,49.5549472636635,5.966008397195
"134",2022-03-08 00:11:05,1,303,100,49.5775574476358,5.75576769462977
"135",2022-03-08 00:11:10,1,303,100,50.5881455321684,5.83103198878952
"136",2022-03-08 00:11:15,1,303,100,48.940916007638,6.10425836458273
"137",2022-03-08 00:11:20,1,303,100,47.756431528267,6.02517852731681
"138",2022-03-08 00:11:25,1,303,100,50.3396753438063,5.99513218685978
"139",2022-03-08 00:11:30,1,303,100,49.6726088441602,6.42084673128065
"140",2022-03-08 00:11:35,1,303,100,47.9816060789839,6.1114413124912
"141",2022-03-08 00:11:40,1,303,100,49.9703082862333,6.15690398651026
"142",2022-03-08 00:11:45,1,303,100,49.5306319938677,6.04692312311413
"143",2022-03-08 00:11:50,1,303,100,49.0008547959027,6.43937650040843
"144",2022-03-08 00:11:55,1,303,100,48.856644704732,6.04795330512046
"145",2022-03-08 00:12:00,1,303,100,48.8467429741423,5.83902209559386
"146",2022-03-08 00:12:05,1,303,100,48.8226969386891,5.5695093717921
"147",2022-03-08 00:12:10,1,303,100,49.410134454358,6.41530313834087
"148",2022-03-08 00:12:15,1,303,100,50.4223589790965,6.23977145812155
"149",2022-03-08 00:12:20,1,303,100,48.5433462741806,6.2865511854476
"150",2022-03-08 00:12:25,1,303,100,49.6642748988128,6.22560895610875
"151",2022-03-08 00:12:30,1,303,100,48.3470344082581,5.59671147747808
"152",2022-03-08 00:12:35,1,303,100,50.8731667071893,6.37159430288903
"153",2022-03-08 00:12:40,1,303,100,47.8201770773618,5.77978966711854
"154",2022-03-08 00:12:45,1,303,100,48.3271370379802,5.7136034222787
"155",2022-03-08 00:12:50,1,303,100,50.8622637517445,6.26263802213155
"156",2022-03-08 00:12:55,1,303,100,49.1447712025072,6.27201618548903
"157",2022-03-08 00:13:00,1,303,100,48.4462586968248,6.25077096538732
"158",2022-03-08 00:13:05,1,303,100,50.259953098141,6.45611250335089
"159",2022-03-08 00:13:10,1,303,100,48.2253705010751,6.40368077817481
"160",2022-03-08 00:13:15,1,303,100,49.1236198153878,6.08906252079181
"161",2022-03-08 00:13:20,1,303,100,49.1873979419477,5.78897670098547
"162",2022-03-08 00:13:25,1,303,100,49.2525512943535,6.08181168507422
"163",2022-03-08 00:13:30,1,303,100,49.1868010964721,6.09199930896003
"164",2022-03-08 00:13:35,1,303,100,48.2329687135497,5.6904104024091
"165",2022-03-08 00:13:40,1,303,100,50.0710149128924,6.40627712509306
"166",2022-03-08 00:13:45,1,303,100,48.6774918305703,6.11296125972045
"167",2022-03-08 00:13:50,1,303,100,48.480397578791,5.93970131203732
"168",2022-03-08 00:13:55,1,303,100,48.5279926715805,5.88601465774434
"169",2022-03-08 00:14:00,1,303,100,48.9930187952203,6.00271447225125
"170",2022-03-08 00:14:05,1,303,100,49.2016118356902,6.15457897765188
"171",2022-03-08 00:14:10,1,303,100,49.1947236314183,5.95138814231179
"172",2022-03-08 00:14:15,1,303,100,50.1971420222369,6.4396227312713
"173",2022-03-08 00:14:20,1,303,100,49.9116094193395,5.89469801291569
"174",2022-03-08 00:14:25,1,303,100,50.1917898966926,6.10735247499538
"175",2022-03-08 00:14:30,1,303,100,50.5003848928076,5.79185323645352
"176",2022-03-08 00:14:35,1,303,100,49.9780174587699,5.99423101841321
"177",2022-03-08 00:14:40,1,303,100,49.2605147587532,6.41601384242584
"178",2022-03-08 00:14:45,1,303,100,48.5845775067821,6.09285616570254
"179",2022-03-08 00:14:50,1,303,100,50.8491510477696,6.51555927099601
"180",2022-03-08 00:14:55,1,303,100,49.436210999799,6.26416647277
"181",2022-03-08 00:15:00,1,303,100,48.2773586647826,6.34739298032635
"182",2022-03-08 00:15:05,1,303,100,48.8373864718917,6.07589221974015
"183",2022-03-08 00:15:10,1,303,100,49.7941094106775,6.17883260751542
"184",2022-03-08 00:15:15,1,303,100,50.547276367305,6.286477244809
"185",2022-03-08 00:15:20,1,303,100,48.8247892133343,5.61533599684
"186",2022-03-08 00:15:25,1,303,100,49.0972044788941,6.23092165965665
"187",2022-03-08 00:15:30,1,303,100,48.6266497516689,6.68926577278781
"188",2022-03-08 00:15:35,1,303,100,49.41580243607,5.74765575999315
"189",2022-03-08 00:15:40,1,303,100,50.9090588360603,6.25904054045342
"190",2022-03-08 00:15:45,1,303,100,49.020804838532,5.93699980622111
"191",2022-03-08 00:15:50,1,303,100,49.8485233351331,6.46690388961666
"192",2022-03-08 00:15:55,1,303,100,48.9442217276603,6.19454699185673
"193",2022-03-08 00:16:00,1,303,100,49.3795307286496,6.79430613727189
"194",2022-03-08 00:16:05,1,303,100,48.9800937554816,6.41562339958695
"195",2022-03-08 00:16:10,1,303,100,48.5393841549742,6.38264143449258
"196",2022-03-08 00:16:15,1,303,100,48.6145887439184,6.31463136418859
"197",2022-03-08 00:16:20,1,303,100,49.1778650530247,6.23228978058526
"198",2022-03-08 00:16:25,1,303,100,49.5906268908195,6.19666483144491
"199",2022-03-08 00:16:30,1,303,100,48.2847536301131,5.81344968005644
"200",2022-03-08 00:16:35,1,303,100,48.7557125661291,5.99926488701335
"201",2022-03-09 00:00:00,1,303,200,49.5318208345456,5.12987526639111
"202",2022-03-09 00:00:05,1,303,200,48.8400822598603,5.47448524949775
"203",2022-03-09 00:00:10,1,303,200,49.0990884931425,5.0444458318283
"204",2022-03-09 00:00:15,1,303,200,50.3652369161256,5.12410936955273
"205",2022-03-09 00:00:20,1,303,200,49.5560093034139,5.17045429244991
"206",2022-03-09 00:00:25,1,303,200,49.7899409011593,5.57128971918839
"207",2022-03-09 00:00:30,1,303,200,48.1151356478417,5.11144613638812
"208",2022-03-09 00:00:35,1,303,200,50.4191275308256,5.09573970670622
"209",2022-03-09 00:00:40,1,303,200,49.3706898261762,4.82040891433021
"210",2022-03-09 00:00:45,1,303,200,49.9600089738317,5.35173626871864
"211",2022-03-09 00:00:50,1,303,200,49.1533048655395,5.19027072856096
"212",2022-03-09 00:00:55,1,303,200,49.3879119975144,5.43235866373145
"213",2022-03-09 00:01:00,1,303,200,50.8527197904864,4.88634784998084
"214",2022-03-09 00:01:05,1,303,200,49.5625488233729,4.88477968328816
"215",2022-03-09 00:01:10,1,303,200,49.9470953444775,5.33843485379036
"216",2022-03-09 00:01:15,1,303,200,49.2703029170152,5.52578268579534
"217",2022-03-09 00:01:20,1,303,200,49.4397020796026,4.96568908691311
"218",2022-03-09 00:01:25,1,303,200,48.9923982699353,5.22349809904428
"219",2022-03-09 00:01:30,1,303,200,49.5970200377458,5.4643602360853
"220",2022-03-09 00:01:35,1,303,200,50.6586951290766,4.71689246468251
"221",2022-03-09 00:01:40,1,303,200,49.0830307530298,4.72012871129062
"222",2022-03-09 00:01:45,1,303,200,48.3889753314332,5.50848304687234
"223",2022-03-09 00:01:50,1,303,200,49.4809975677267,5.21620234966742
"224",2022-03-09 00:01:55,1,303,200,49.1035508840892,5.66173616325803
"225",2022-03-09 00:02:00,1,303,200,48.5058877013821,5.14761642973451
"226",2022-03-09 00:02:05,1,303,200,48.226757024435,5.67996623975282
"227",2022-03-09 00:02:10,1,303,200,49.2690290645038,5.35310020423829
"228",2022-03-09 00:02:15,1,303,200,49.4448949176335,5.51837214964228
"229",2022-03-09 00:02:20,1,303,200,49.6287009572624,5.58949640093603
"230",2022-03-09 00:02:25,1,303,200,50.6701382114842,5.8967587478306
"231",2022-03-09 00:02:30,1,303,200,48.6525420304773,5.39530252347465
"232",2022-03-09 00:02:35,1,303,200,49.3765668597432,5.18255712086127
"233",2022-03-09 00:02:40,1,303,200,49.6502693347298,5.15380415843216
"234",2022-03-09 00:02:45,1,303,200,49.1899442925706,5.08886722742419
"235",2022-03-09 00:02:50,1,303,200,47.4850828128092,5.19633579862051
"236",2022-03-09 00:02:55,1,303,200,47.6897686747259,5.64507118070305
"237",2022-03-09 00:03:00,1,303,200,49.3582246679062,4.62802388420513
"238",2022-03-09 00:03:05,1,303,200,49.1721825304635,5.46960018286557
"239",2022-03-09 00:03:10,1,303,200,49.518767677826,5.16492650127541
"240",2022-03-09 00:03:15,1,303,200,49.3550589300769,5.18936133006139
"241",2022-03-09 00:03:20,1,303,200,49.066232866602,5.80794432173506
"242",2022-03-09 00:03:25,1,303,200,48.1199296167569,5.34058528681971
"243",2022-03-09 00:03:30,1,303,200,49.6968333964292,5.17425532385373
"244",2022-03-09 00:03:35,1,303,200,49.5050974205462,4.58439774364126
"245",2022-03-09 00:03:40,1,303,200,50.718679859458,5.31002488721632
"246",2022-03-09 00:03:45,1,303,200,49.8233561063176,4.97057479630523
"247",2022-03-09 00:03:50,1,303,200,49.4104303100148,5.67600059441246
"248",2022-03-09 00:03:55,1,303,200,48.640842237565,5.30660787757452
"249",2022-03-09 00:04:00,1,303,200,49.7655606876202,5.12786218123418
"250",2022-03-09 00:04:05,1,303,200,48.081275002961,5.08679678136634
"251",2022-03-09 00:04:10,1,303,200,49.8841975659234,5.63623906590638
"252",2022-03-09 00:04:15,1,303,200,49.6194358525816,5.12132719191414
"253",2022-03-09 00:04:20,1,303,200,48.7356069949116,5.61077976737449
"254",2022-03-09 00:04:25,1,303,200,48.8408440513938,5.32769472283597
"255",2022-03-09 00:04:30,1,303,200,48.3024968092519,5.42051776945716
"256",2022-03-09 00:04:35,1,303,200,49.6998082855201,5.48346162112236
"257",2022-03-09 00:04:40,1,303,200,48.8363255782551,4.80810917951128
"258",2022-03-09 00:04:45,1,303,200,50.553972002986,5.40266714380681
"259",2022-03-09 00:04:50,1,303,200,50.2399505944023,4.82610503462694
"260",2022-03-09 00:04:55,1,303,200,50.0650156094673,4.8911793367983
"261",2022-03-09 00:05:00,1,303,200,49.881458666763,5.40885397357663
"262",2022-03-09 00:05:05,1,303,200,47.7488732746781,4.93373358067611
"263",2022-03-09 00:05:10,1,303,200,48.4737661333352,5.71771504225571
"264",2022-03-09 00:05:15,1,303,200,49.6723056043487,4.93425515813961
"265",2022-03-09 00:05:20,1,303,200,49.2608445203979,4.83498357613266
"266",2022-03-09 00:05:25,1,303,200,48.6265858034013,4.89336038562421
"267",2022-03-09 00:05:30,1,303,200,47.9292911566091,4.96726584666021
"268",2022-03-09 00:05:35,1,303,200,48.1448347710972,5.37610123199934
"269",2022-03-09 00:05:40,1,303,200,48.572959756092,5.38803482110281
"270",2022-03-09 00:05:45,1,303,200,48.1604996516667,5.2720237191175
"271",2022-03-09 00:05:50,1,303,200,49.7117966508164,4.89979766825523
"272",2022-03-09 00:05:55,1,303,200,48.8044379584368,4.97377794228405
"273",2022-03-09 00:06:00,1,303,200,49.5519033604592,5.0626520736304
"274",2022-03-09 00:06:05,1,303,200,49.4505581466767,5.08471404048829
"275",2022-03-09 00:06:10,1,303,200,49.1420744441217,4.9173605024155
"276",2022-03-09 00:06:15,1,303,200,49.9404577731965,4.89845360427621
"277",2022-03-09 00:06:20,1,303,200,47.8124451532327,5.05148149107069
"278",2022-03-09 00:06:25,1,303,200,49.4885782649718,5.33934946800406
"279",2022-03-09 00:06:30,1,303,200,49.0922765825069,5.48881308018975
"280",2022-03-09 00:06:35,1,303,200,49.4589226806838,4.84731274973373
"281",2022-03-09 00:06:40,1,303,200,49.0369054084058,5.55513887288032
"282",2022-03-09 00:06:45,1,303,200,48.9695367313562,4.89436997510218
"283",2022-03-09 00:06:50,1,303,200,49.734211332742,4.90433931630074
"284",2022-03-09 00:06:55,1,303,200,49.6175220682432,5.11890852413301
"285",2022-03-09 00:07:00,1,303,200,47.5994519514178,4.96268900602037
"286",2022-03-09 00:07:05,1,303,200,49.9344190422028,5.36613077181974
"287",2022-03-09 00:07:10,1,303,200,49.3396004758907,5.56608714764717
"288",2022-03-09 00:07:15,1,303,200,50.3279487695692,4.77739677135548
"289",2022-03-09 00:07:20,1,303,200,48.9371975749494,4.73265879597597
"290",2022-03-09 00:07:25,1,303,200,49.4320476368981,4.91338913176664
"291",2022-03-09 00:07:30,1,303,200,48.4653871116773,5.4370441659054
"292",2022-03-09 00:07:35,1,303,200,50.3635710479018,4.91503785306836
"293",2022-03-09 00:07:40,1,303,200,48.6387789021074,5.01500862010901
"294",2022-03-09 00:07:45,1,303,200,48.752289769679,4.89354058213837
"295",2022-03-09 00:07:50,1,303,200,48.1481770945488,4.83459770685221
"296",2022-03-09 00:07:55,1,303,200,48.7336751905919,5.48338257944701
"297",2022-03-09 00:08:00,1,303,200,48.0500448508898,4.93283250100598
"298",2022-03-09 00:08:05,1,303,200,49.110003538436,5.15175069120065
"299",2022-03-09 00:08:10,1,303,200,49.874613294723,4.74028220198585
"300",2022-03-09 00:08:15,1,303,200,48.9446355936228,5.84805477630217
"301",2022-03-09 00:08:20,1,303,200,49.89116271435,5.39668359499696
"302",2022-03-09 00:08:25,1,303,200,50.7420987574349,5.52899828676492
"303",2022-03-09 00:08:30,1,303,200,47.8970928230395,5.3964056527881
"304",2022-03-09 00:08:35,1,303,200,48.8962053217791,4.96998799083884
"305",2022-03-09 00:08:40,1,303,200,48.228320799097,5.21092225976012
"306",2022-03-09 00:08:45,1,303,200,48.8199315145233,4.72459135085098
"307",2022-03-09 00:08:50,1,303,200,50.9695954766023,5.09077932817182
"308",2022-03-09 00:08:55,1,303,200,48.3707262841165,4.86458173968868
"309",2022-03-09 00:09:00,1,303,200,49.1562377111418,5.02049094409294
"310",2022-03-09 00:09:05,1,303,200,48.7561186052819,5.01369141321058
"311",2022-03-09 00:09:10,1,303,200,50.2369463297458,5.22089556316956
"312",2022-03-09 00:09:15,1,303,200,49.2974839213997,5.02699053148681
"313",2022-03-09 00:09:20,1,303,200,49.5542758036456,4.96103380516683
"314",2022-03-09 00:09:25,1,303,200,48.1620152592041,4.87905683189665
"315",2022-03-09 00:09:30,1,303,200,49.4937969415369,5.36251095392905
"316",2022-03-09 00:09:35,1,303,200,49.4725520787786,4.90224266670251
"317",2022-03-09 00:09:40,1,303,200,47.9638854975586,5.06772614377416
"318",2022-03-09 00:09:45,1,303,200,48.7087357639361,5.04704476498012
"319",2022-03-09 00:09:50,1,303,200,48.3027644173242,5.13407522252219
"320",2022-03-09 00:09:55,1,303,200,48.8990575798555,5.68495685695923
"321",2022-03-09 00:10:00,1,303,200,49.5704298354006,5.23503241347319
"322",2022-03-09 00:10:05,1,303,200,49.2640591153144,4.85641503835171
"323",2022-03-09 00:10:10,1,303,200,48.964100544425,5.03679158770989
"324",2022-03-09 00:10:15,1,303,200,49.2423497850919,5.18005562989419
"325",2022-03-09 00:10:20,1,303,200,50.8185962830066,5.44134313640559
"326",2022-03-09 00:10:25,1,303,200,50.5145220114998,4.98139444135368
"327",2022-03-09 00:10:30,1,303,200,50.3284874381845,5.35692114294697
"328",2022-03-09 00:10:35,1,303,200,49.5834600844008,4.89654101242931
"329",2022-03-09 00:10:40,1,303,200,49.6642267875805,5.52252455741215
"330",2022-03-09 00:10:45,1,303,200,47.7351525596766,5.09306746778829
"331",2022-03-09 00:10:50,1,303,200,49.7492463621909,5.46529690995247
"332",2022-03-09 00:10:55,1,303,200,48.5210807638755,5.49921075194466
"333",2022-03-09 00:11:00,1,303,200,49.4988494331275,5.38195183094774
"334",2022-03-09 00:11:05,1,303,200,48.040007450811,5.12299368452314
"335",2022-03-09 00:11:10,1,303,200,50.080675397471,5.39580960933251
"336",2022-03-09 00:11:15,1,303,200,47.9281803040989,5.04911219860898
"337",2022-03-09 00:11:20,1,303,200,49.327175031923,5.11211868151542
"338",2022-03-09 00:11:25,1,303,200,49.7717440271435,4.9706337911316
"339",2022-03-09 00:11:30,1,303,200,49.4362918570851,5.23156910967709
"340",2022-03-09 00:11:35,1,303,200,49.2935333726979,5.10542962379585
"341",2022-03-09 00:11:40,1,303,200,48.4514372954823,4.94271992823179
"342",2022-03-09 00:11:45,1,303,200,49.0276581964273,4.80499032124664
"343",2022-03-09 00:11:50,1,303,200,48.5227476995335,5.66332150858226
"344",2022-03-09 00:11:55,1,303,200,47.6201657941511,4.80290382872973
"345",2022-03-09 00:12:00,1,303,200,47.7290003238839,5.21787231808599
"346",2022-03-09 00:12:05,1,303,200,48.6931536400906,4.78218809004453
"347",2022-03-09 00:12:10,1,303,200,50.0815687076646,5.2756229613543
"348",2022-03-09 00:12:15,1,303,200,49.432599397049,5.25206573825784
"349",2022-03-09 00:12:20,1,303,200,49.2214231039606,5.28736155952841
"350",2022-03-09 00:12:25,1,303,200,50.4790788730388,5.20957975383985
"351",2022-03-09 00:12:30,1,303,200,48.6741708933629,4.83154360567925
"352",2022-03-09 00:12:35,1,303,200,48.2585652420538,5.32358278623249
"353",2022-03-09 00:12:40,1,303,200,49.087005273609,5.78489842393427
"354",2022-03-09 00:12:45,1,303,200,49.8976899414326,5.14117079823674
"355",2022-03-09 00:12:50,1,303,200,49.0451603517909,5.25550104487005
"356",2022-03-09 00:12:55,1,303,200,49.2408599860252,4.92101491761031
"357",2022-03-09 00:13:00,1,303,200,49.4469113817083,4.61076204987509
"358",2022-03-09 00:13:05,1,303,200,49.5489552281938,5.3163646394749
"359",2022-03-09 00:13:10,1,303,200,49.9603121237583,5.53432787975913
"360",2022-03-09 00:13:15,1,303,200,48.9434148507452,4.64338270760301
"361",2022-03-09 00:13:20,1,303,200,49.1450159947725,5.3339552724816
"362",2022-03-09 00:13:25,1,303,200,48.6386666363407,4.88653605492781
"363",2022-03-09 00:13:30,1,303,200,51.0183529120309,5.3395657091581
"364",2022-03-09 00:13:35,1,303,200,51.5142103805716,5.15621423459283
"365",2022-03-09 00:13:40,1,303,200,49.4920648094841,5.66545429951073
"366",2022-03-09 00:13:45,1,303,200,49.2038154881657,5.08853478137382
"367",2022-03-09 00:13:50,1,303,200,49.539277362189,5.08833237379992
